r,Phi,phi
8.735082283349632,2.2993233335521857,-1.7320508075688772
8.736148163366494,2.299320520885508,-1.7320508075688772
8.737214043383354,2.29931770556988,-1.7320508075688772
8.738275978933405,2.299314898036017,-1.7320508075688772
8.739337914483459,2.2993120878677513,-1.7320508075688772
8.740399850033512,2.2993092750625728,-1.7320508075688772
8.741461785583565,2.2993064596179686,-1.7320508075688772
8.742523721133619,2.2993036415314245,-1.7320508075688772
8.743585656683672,2.299300820800423,-1.7320508075688772
8.744643647977185,2.2992980079139764,-1.7320508075688772
8.745701639270695,2.299295192397685,-1.7320508075688772
8.746759630564206,2.2992923742490525,-1.7320508075688772
8.747817621857719,2.29928955346558,-1.7320508075688772
8.748875613151231,2.2992867300447655,-1.7320508075688772
8.749933604444742,2.2992839039841058,-1.7320508075688772
8.750987651851505,2.2992810858305943,-1.7320508075688772
8.752041699258267,2.299278265051914,-1.7320508075688772
8.75309574666503,2.299275441645582,-1.7320508075688772
8.754149794071793,2.299272615609113,-1.7320508075688772
8.755203841478556,2.299269786940019,-1.7320508075688772
8.756257888885319,2.2992669556358107,-1.7320508075688772
8.757307992933438,2.2992641323011402,-1.7320508075688772
8.758358096981558,2.299261306346094,-1.7320508075688772
8.759408201029677,2.2992584777682024,-1.7320508075688772
8.760458305077796,2.299255646564995,-1.7320508075688772
8.761508409125916,2.299252812733997,-1.7320508075688772
8.762558513174035,2.2992499762727325,-1.7320508075688772
8.763604674548716,2.2992471478431846,-1.7320508075688772
8.7646508359234,2.2992443167981707,-1.7320508075688772
8.76569699729808,2.299241483135235,-1.7320508075688772
8.766743158672762,2.29923864685192,-1.7320508075688772
8.767789320047445,2.2992358079457653,-1.7320508075688772
8.768835481422126,2.299232966414309,-1.7320508075688772
8.769877700964454,2.299230132976531,-1.7320508075688772
8.77091992050678,2.2992272969283114,-1.7320508075688772
8.771962140049105,2.2992244582672092,-1.7320508075688772
8.773004359591432,2.29922161699078,-1.7320508075688772
8.77404657913376,2.299218773096578,-1.7320508075688772
8.775088798676085,2.299215926582154,-1.7320508075688772
8.77612707738179,2.2992130882231465,-1.7320508075688772
8.777165356087494,2.299210247258837,-1.7320508075688772
8.778203634793197,2.2992074036867978,-1.7320508075688772
8.779241913498902,2.299204557504599,-1.7320508075688772
8.780280192204607,2.299201708709808,-1.7320508075688772
8.78131847091031,2.2991988572999893,-1.7320508075688772
8.782352809928543,2.299196014107096,-1.7320508075688772
8.783387148946774,2.2991931683141535,-1.7320508075688772
8.784421487965005,2.2991903199187473,-1.7320508075688772
8.785455826983236,2.299187468918462,-1.7320508075688772
8.786490166001467,2.299184615310879,-1.7320508075688772
8.7875245050197,2.2991817590935772,-1.7320508075688772
8.78855490565179,2.2991789111544727,-1.7320508075688772
8.789585306283877,2.2991760606206837,-1.7320508075688772
8.790615706915966,2.29917320748981,-1.7320508075688772
8.791646107548056,2.2991703517594497,-1.7320508075688772
8.792676508180145,2.2991674934271993,-1.7320508075688772
8.793706908812235,2.299164632490651,-1.7320508075688772
8.79473337251045,2.2991617798933293,-1.7320508075688772
8.795759836208665,2.299158924706799,-1.7320508075688772
8.79678629990688,2.2991560669286746,-1.7320508075688772
8.797812763605096,2.299153206556568,-1.7320508075688772
8.798839227303311,2.2991503435880896,-1.7320508075688772
8.799865691001528,2.2991474780208465,-1.7320508075688772
8.800888219367831,2.2991446208536095,-1.7320508075688772
8.801910747734132,2.2991417611027507,-1.7320508075688772
8.802933276100433,2.2991388987658987,-1.7320508075688772
8.803955804466733,2.2991360338406794,-1.7320508075688772
8.804978332833034,2.2991331663247174,-1.7320508075688772
8.806000861199335,2.299130296215634,-1.7320508075688772
8.807019455984122,2.299127434567081,-1.7320508075688772
8.808038050768909,2.299124570340602,-1.7320508075688772
8.809056645553696,2.29912170353384,-1.7320508075688772
8.810075240338485,2.299118834144435,-1.7320508075688772
8.811093835123273,2.299115962170026,-1.7320508075688772
8.81211242990806,2.2991130876082484,-1.7320508075688772
8.81312709300892,2.299110221567264,-1.7320508075688772
8.814141756109779,2.2991073529541572,-1.7320508075688772
8.815156419210638,2.299104481766586,-1.7320508075688772
8.816171082311497,2.299101608002205,-1.7320508075688772
8.817185745412356,2.2990987316586664,-1.7320508075688772
8.818200408513215,2.299095852733621,-1.7320508075688772
8.819211141973657,2.2990929823893627,-1.7320508075688772
8.8202218754341,2.2990901094788945,-1.7320508075688772
8.821232608894544,2.2990872339998867,-1.7320508075688772
8.822243342354986,2.299084355950009,-1.7320508075688772
8.823254075815427,2.2990814753269286,-1.7320508075688772
8.82426480927587,2.29907859212831,-1.7320508075688772
8.825271615284073,2.299075717570199,-1.7320508075688772
8.826278421292274,2.299072840451895,-1.7320508075688772
8.827285227300475,2.299069960771084,-1.7320508075688772
8.828292033308678,2.2990670785254492,-1.7320508075688772
8.82929883931688,2.2990641937126717,-1.7320508075688772
8.830305645325081,2.2990613063304317,-1.7320508075688772
8.831308526212617,2.2990584276481387,-1.7320508075688772
8.832311407100152,2.299055546411776,-1.7320508075688772
8.833314287987687,2.2990526626190424,-1.7320508075688772
8.834317168875222,2.299049776267637,-1.7320508075688772
8.835320049762757,2.2990468873552548,-1.7320508075688772
8.83632293065029,2.29904399587959,-1.7320508075688772
8.837321888890859,2.2990411131630264,-1.7320508075688772
8.83832084713143,2.2990382278986186,-1.7320508075688772
8.839319805372,2.2990353400840817,-1.7320508075688772
8.84031876361257,2.299032449717128,-1.7320508075688772
8.841317721853141,2.2990295567954675,-1.7320508075688772
8.84231668009371,2.299026661316809,-1.7320508075688772
8.843311718301873,2.2990237746561126,-1.7320508075688772
8.844306756510038,2.299020885453902,-1.7320508075688772
8.845301794718202,2.2990179937079054,-1.7320508075688772
8.846296832926365,2.2990150994158505,-1.7320508075688772
8.84729187113453,2.2990122025754616,-1.7320508075688772
8.848286909342693,2.299009303184462,-1.7320508075688772
8.849278030272592,2.2990064126699874,-1.7320508075688772
8.85026915120249,2.2990035196204297,-1.7320508075688772
8.85126027213239,2.299000624033532,-1.7320508075688772
8.852251393062287,2.2989977259070353,-1.7320508075688772
8.853242513992186,2.2989948252386796,-1.7320508075688772
8.854233634922084,2.2989919220262025,-1.7320508075688772
8.855220841466162,2.2989890277485094,-1.7320508075688772
8.85620804801024,2.298986130942265,-1.7320508075688772
8.857195254554318,2.2989832316052254,-1.7320508075688772
8.858182461098396,2.2989803297351488,-1.7320508075688772
8.859169667642474,2.298977425329788,-1.7320508075688772
8.860156874186552,2.2989745183868964,-1.7320508075688772
8.861140169374279,2.298971620436737,-1.7320508075688772
8.862123464562005,2.2989687199646567,-1.7320508075688772
8.863106759749732,2.298965816968428,-1.7320508075688772
8.864090054937458,2.298962911445822,-1.7320508075688772
8.865073350125185,2.2989600033946065,-1.7320508075688772
8.866056645312911,2.2989570928125493,-1.7320508075688772
8.867036032309498,2.2989541912808584,-1.7320508075688772
8.868015419306085,2.298951287233975,-1.7320508075688772
8.868994806302673,2.298948380669687,-1.7320508075688772
8.869974193299262,2.2989454715857804,-1.7320508075688772
8.870953580295849,2.298942559980038,-1.7320508075688772
8.871932967292436,2.2989396458502416,-1.7320508075688772
8.872908449397555,2.2989367408281223,-1.7320508075688772
8.873883931502673,2.2989338332976375,-1.7320508075688772
8.874859413607792,2.2989309232565893,-1.7320508075688772
8.875834895712911,2.2989280107027774,-1.7320508075688772
8.876810377818028,2.298925095634001,-1.7320508075688772
8.877785859923147,2.298922178048055,-1.7320508075688772
8.878757440569641,2.298919269626771,-1.7320508075688772
8.879729021216136,2.298916358704043,-1.7320508075688772
8.880700601862628,2.2989134452776887,-1.7320508075688772
8.881672182509122,2.2989105293455228,-1.7320508075688772
8.882643763155617,2.298907610905358,-1.7320508075688772
8.883615343802111,2.2989046899550063,-1.7320508075688772
8.884583026554711,2.2989017782259666,-1.7320508075688772
8.88555070930731,2.298898864002501,-1.7320508075688772
8.886518392059909,2.29889594728244,-1.7320508075688772
8.887486074812509,2.298893028063614,-1.7320508075688772
8.88845375756511,2.298890106343851,-1.7320508075688772
8.889421440317708,2.2988871821209766,-1.7320508075688772
8.89038522887174,2.2988842671757275,-1.7320508075688772
8.891349017425773,2.2988813497431626,-1.7320508075688772
8.892312805979806,2.298878429821128,-1.7320508075688772
8.89327659453384,2.2988755074074687,-1.7320508075688772
8.894240383087872,2.2988725825000267,-1.7320508075688772
8.895204171641904,2.2988696550966434,-1.7320508075688772
8.896164069822007,2.2988667370268545,-1.7320508075688772
8.89712396800211,2.298863816476953,-1.7320508075688772
8.898083866182212,2.2988608934447994,-1.7320508075688772
8.899043764362315,2.298857967928253,-1.7320508075688772
8.900003662542417,2.2988550399251717,-1.7320508075688772
8.90096356072252,2.2988521094334113,-1.7320508075688772
8.901919572481347,2.2988491883308653,-1.7320508075688772
8.902875584240173,2.2988462647555004,-1.7320508075688772
8.903831595999,2.2988433387051925,-1.7320508075688772
8.904787607757827,2.2988404101778155,-1.7320508075688772
8.905743619516652,2.2988374791712425,-1.7320508075688772
8.90669963127548,2.2988345456833432,-1.7320508075688772
8.907651760692413,2.298831621639924,-1.7320508075688772
8.908603890109346,2.29882869513107,-1.7320508075688772
8.909556019526278,2.298825766154671,-1.7320508075688772
8.91050814894321,2.2988228347086177,-1.7320508075688772
8.911460278360142,2.298819900790796,-1.7320508075688772
8.912412407777076,2.2988169643990917,-1.7320508075688772
8.91336065905693,2.2988140375067734,-1.7320508075688772
8.914308910336786,2.2988111081564924,-1.7320508075688772
8.91525716161664,2.2988081763461548,-1.7320508075688772
8.916205412896495,2.2988052420736644,-1.7320508075688772
8.91715366417635,2.298802305336923,-1.7320508075688772
8.918101915456205,2.2987993661338315,-1.7320508075688772
8.919046292927941,2.2987964364846665,-1.7320508075688772
8.919990670399677,2.298793504385099,-1.7320508075688772
8.920935047871414,2.2987905698330495,-1.7320508075688772
8.921879425343151,2.298787632826437,-1.7320508075688772
8.922823802814888,2.298784693363179,-1.7320508075688772
8.923768180286624,2.29878175144119,-1.7320508075688772
8.924708688402053,2.2987788191272975,-1.7320508075688772
8.925649196517483,2.2987758843706496,-1.7320508075688772
8.926589704632914,2.298772947169181,-1.7320508075688772
8.927530212748344,2.298770007520825,-1.7320508075688772
8.928470720863775,2.298767065423515,-1.7320508075688772
8.929411228979204,2.29876412087518,-1.7320508075688772
8.930347872311696,2.2987611859887362,-1.7320508075688772
8.931284515644188,2.2987582486672684,-1.7320508075688772
8.932221158976681,2.298755308908726,-1.7320508075688772
8.933157802309173,2.2987523667110583,-1.7320508075688772
8.934094445641666,2.2987494220722113,-1.7320508075688772
8.935031088974158,2.298746474990131,-1.7320508075688772
8.93596387221735,2.2987435376233574,-1.7320508075688772
8.936896655460544,2.298740597829374,-1.7320508075688772
8.937829438703737,2.2987376556061463,-1.7320508075688772
8.93876222194693,2.298734710951638,-1.7320508075688772
8.939695005190124,2.2987317638638105,-1.7320508075688772
8.940627788433316,2.298728814340625,-1.7320508075688772
8.941556716399822,2.2987258745857746,-1.7320508075688772
8.942485644366327,2.298722932411613,-1.7320508075688772
8.94341457233283,2.298719987816119,-1.7320508075688772
8.944343500299334,2.2987170407972717,-1.7320508075688772
8.94527242826584,2.298714091353048,-1.7320508075688772
8.946201356232345,2.298711139481423,-1.7320508075688772
8.94712643385246,2.2987081974307735,-1.7320508075688772
8.948051511472576,2.298705252968791,-1.7320508075688772
8.948976589092691,2.29870230609347,-1.7320508075688772
8.949901666712805,2.2986993568028042,-1.7320508075688772
8.95082674433292,2.298696405094786,-1.7320508075688772
8.951751821953035,2.2986934509674044,-1.7320508075688772
8.95267305427345,2.298690506713244,-1.7320508075688772
8.953594286593868,2.2986875600558085,-1.7320508075688772
8.954515518914283,2.2986846109931083,-1.7320508075688772
8.955436751234698,2.2986816595231523,-1.7320508075688772
8.956357983555115,2.2986787056439466,-1.7320508075688772
8.95727921587553,2.298675749353497,-1.7320508075688772
8.958196608058042,2.298672802988113,-1.7320508075688772
8.959114000240556,2.2986698542275916,-1.7320508075688772
8.960031392423069,2.2986669030699582,-1.7320508075688772
8.960948784605582,2.298663949513236,-1.7320508075688772
8.961866176788096,2.2986609935554467,-1.7320508075688772
8.962783568970607,2.29865803519461,-1.7320508075688772
8.963697126290832,2.2986550868102804,-1.7320508075688772
8.964610683611054,2.298652136039028,-1.7320508075688772
8.965524240931279,2.2986491828788935,-1.7320508075688772
8.966437798251503,2.298646227327915,-1.7320508075688772
8.967351355571726,2.2986432693841286,-1.7320508075688772
8.96826491289195,2.29864030904557,-1.7320508075688772
8.969174640738027,2.29863735873455,-1.7320508075688772
8.970084368584104,2.298634406044899,-1.7320508075688772
8.97099409643018,2.2986314509746713,-1.7320508075688772
8.971903824276257,2.2986284935219206,-1.7320508075688772
8.972813552122334,2.2986255336846972,-1.7320508075688772
8.97372327996841,2.2986225714610526,-1.7320508075688772
8.974629183839728,2.2986196193155664,-1.7320508075688772
8.975535087711044,2.2986166647998143,-1.7320508075688772
8.976440991582361,2.2986137079118665,-1.7320508075688772
8.977346895453678,2.2986107486497906,-1.7320508075688772
8.978252799324995,2.2986077870116537,-1.7320508075688772
8.979158703196312,2.2986048229955203,-1.7320508075688772
8.980060788702215,2.2986018691077468,-1.7320508075688772
8.98096287420812,2.298598912858147,-1.7320508075688772
8.981864959714024,2.2985959542448056,-1.7320508075688772
8.982767045219928,2.298592993265806,-1.7320508075688772
8.983669130725833,2.2985900299192283,-1.7320508075688772
8.984571216231735,2.298587064203154,-1.7320508075688772
8.985469489090251,2.2985841086652186,-1.7320508075688772
8.986367761948767,2.298581150773969,-1.7320508075688772
8.987266034807282,2.298578190527504,-1.7320508075688772
8.988164307665798,2.298575227923922,-1.7320508075688772
8.989062580524314,2.2985722629613186,-1.7320508075688772
8.98996085338283,2.2985692956377894,-1.7320508075688772
8.99085531941938,2.2985663385417534,-1.7320508075688772
8.99174978545593,2.298563379100985,-1.7320508075688772
8.992644251492479,2.298560417313599,-1.7320508075688772
8.99353871752903,2.298557453177708,-1.7320508075688772
8.99443318356558,2.298554486691423,-1.7320508075688772
8.99532764960213,2.2985515178528546,-1.7320508075688772
8.996218314748255,2.298548559290702,-1.7320508075688772
8.99710897989438,2.2985455983924696,-1.7320508075688772
8.997999645040505,2.2985426351562865,-1.7320508075688772
8.998890310186631,2.29853966958028,-1.7320508075688772
8.999780975332756,2.2985367016625773,-1.7320508075688772
9.000671640478881,2.298533731401302,-1.7320508075688772
9.001558510770966,2.298530771464932,-1.7320508075688772
9.00244538106305,2.298527809201202,-1.7320508075688772
9.003332251355134,2.298524844608257,-1.7320508075688772
9.00421912164722,2.2985218776842395,-1.7320508075688772
9.005105991939303,2.2985189084272903,-1.7320508075688772
9.005992862231388,2.2985159368355492,-1.7320508075688772
9.006875943809384,2.298512975616763,-1.7320508075688772
9.007759025387381,2.298510012079405,-1.7320508075688772
9.008642106965379,2.298507046221634,-1.7320508075688772
9.009525188543376,2.2985040780416077,-1.7320508075688772
9.010408270121374,2.2985011075374824,-1.7320508075688772
9.01129135169937,2.298498134707412,-1.7320508075688772
9.01217065080553,2.298495172297904,-1.7320508075688772
9.013049949911691,2.298492207578678,-1.7320508075688772
9.013929249017853,2.2984892405479074,-1.7320508075688772
9.014808548124014,2.2984862712037644,-1.7320508075688772
9.015687847230176,2.29848329954442,-1.7320508075688772
9.016567146336335,2.2984803255680437,-1.7320508075688772
9.01744266931394,2.2984773620593915,-1.7320508075688772
9.018318192291545,2.2984743962499383,-1.7320508075688772
9.01919371526915,2.2984714281378738,-1.7320508075688772
9.020069238246753,2.2984684577213845,-1.7320508075688772
9.020944761224358,2.298465484998656,-1.7320508075688772
9.021820284201963,2.298462509967873,-1.7320508075688772
9.022692037494055,2.2984595454515246,-1.7320508075688772
9.023563790786147,2.298456578643357,-1.7320508075688772
9.024435544078239,2.298453609541574,-1.7320508075688772
9.02530729737033,2.298450638144377,-1.7320508075688772
9.02617905066242,2.2984476644499656,-1.7320508075688772
9.027050803954513,2.2984446884565406,-1.7320508075688772
9.027918794102636,2.2984417230238074,-1.7320508075688772
9.028786784250757,2.298438755308298,-1.7320508075688772
9.029654774398878,2.2984357853082305,-1.7320508075688772
9.030522764547001,2.2984328130218215,-1.7320508075688772
9.031390754695124,2.2984298384472863,-1.7320508075688772
9.032258744843245,2.298426861582839,-1.7320508075688772
9.033122978486183,2.2984238953248832,-1.7320508075688772
9.03398721212912,2.2984209267932547,-1.7320508075688772
9.034851445772055,2.298417955986187,-1.7320508075688772
9.035715679414992,2.2984149829019103,-1.7320508075688772
9.036579913057928,2.2984120075386554,-1.7320508075688772
9.037444146700865,2.2984090298946507,-1.7320508075688772
9.038304630573386,2.2984060629024765,-1.7320508075688772
9.039165114445904,2.298403093645793,-1.7320508075688772
9.040025598318422,2.298400122122847,-1.7320508075688772
9.040886082190942,2.298397148331885,-1.7320508075688772
9.041746566063463,2.298394172271151,-1.7320508075688772
9.042607049935981,2.298391193938889,-1.7320508075688772
9.04346379086758,2.2983882263033326,-1.7320508075688772
9.044320531799181,2.2983852564124874,-1.7320508075688772
9.04517727273078,2.298382284264615,-1.7320508075688772
9.04603401366238,2.2983793098579763,-1.7320508075688772
9.046890754593981,2.2983763331908316,-1.7320508075688772
9.04774749552558,2.2983733542614377,-1.7320508075688772
9.048600500439239,2.298370386073156,-1.7320508075688772
9.049453505352899,2.2983674156388627,-1.7320508075688772
9.050306510266559,2.2983644429568346,-1.7320508075688772
9.051159515180219,2.2983614680253477,-1.7320508075688772
9.052012520093879,2.298358490842675,-1.7320508075688772
9.052865525007537,2.29835551140709,-1.7320508075688772
9.053714800918469,2.298352542756552,-1.7320508075688772
9.0545640768294,2.298349571869336,-1.7320508075688772
9.055413352740333,2.2983465987437324,-1.7320508075688772
9.056262628651265,2.2983436233780314,-1.7320508075688772
9.057111904562197,2.298340645770522,-1.7320508075688772
9.057961180473129,2.298337665919491,-1.7320508075688772
9.058806734487536,2.298334696896969,-1.7320508075688772
9.059652288501946,2.2983317256471554,-1.7320508075688772
9.060497842516355,2.2983287521683553,-1.7320508075688772
9.061343396530763,2.2983257764588743,-1.7320508075688772
9.06218895054517,2.2983227985170154,-1.7320508075688772
9.06303450455958,2.2983198183410805,-1.7320508075688772
9.063876343873424,2.298316849036638,-1.7320508075688772
9.064718183187267,2.2983138775143432,-1.7320508075688772
9.06556002250111,2.2983109037725167,-1.7320508075688772
9.066401861814954,2.298307927809478,-1.7320508075688772
9.067243701128799,2.298304949623544,-1.7320508075688772
9.068085540442643,2.298301969213032,-1.7320508075688772
9.068923672340398,2.298298999716516,-1.7320508075688772
9.069761804238153,2.298296028011639,-1.7320508075688772
9.070599936135906,2.2982930540967357,-1.7320508075688772
9.07143806803366,2.29829007797014,-1.7320508075688772
9.072276199931414,2.298287099630184,-1.7320508075688772
9.073114331829169,2.298284119075199,-1.7320508075688772
9.073948763682598,2.2982811494762294,-1.7320508075688772
9.074783195536027,2.2982781776784402,-1.7320508075688772
9.075617627389455,2.298275203680181,-1.7320508075688772
9.076452059242884,2.298272227479799,-1.7320508075688772
9.077286491096313,2.298269249075642,-1.7320508075688772
9.078120922949743,2.2982662684660546,-1.7320508075688772
9.07895166221667,2.2982632988540166,-1.7320508075688772
9.0797824014836,2.298260327052749,-1.7320508075688772
9.080613140750527,2.298257353060615,-1.7320508075688772
9.081443880017455,2.298254376875978,-1.7320508075688772
9.082274619284384,2.2982513984971993,-1.7320508075688772
9.083105358551311,2.2982484179226383,-1.7320508075688772
9.083932412774402,2.298245448386671,-1.7320508075688772
9.084759466997495,2.298242476671111,-1.7320508075688772
9.085586521220586,2.2982395027743383,-1.7320508075688772
9.086413575443677,2.298236526694728,-1.7320508075688772
9.087240629666768,2.298233548430657,-1.7320508075688772
9.088067683889859,2.2982305679804993,-1.7320508075688772
9.0888910606954,2.298227598609487,-1.7320508075688772
9.08971443750094,2.298224627068567,-1.7320508075688772
9.09053781430648,2.2982216533561317,-1.7320508075688772
9.09136119111202,2.2982186774705724,-1.7320508075688772
9.09218456791756,2.2982156994102794,-1.7320508075688772
9.093007944723098,2.2982127191736406,-1.7320508075688772
9.09382765181978,2.2982097500562055,-1.7320508075688772
9.094647358916461,2.298206778778592,-1.7320508075688772
9.095467066013143,2.298203805339206,-1.7320508075688772
9.096286773109826,2.2982008297364533,-1.7320508075688772
9.097106480206508,2.298197851968739,-1.7320508075688772
9.09792618730319,2.298194872034466,-1.7320508075688772
9.098742232480907,2.298191903258957,-1.7320508075688772
9.099558277658625,2.298188932333042,-1.7320508075688772
9.100374322836341,2.298185959255142,-1.7320508075688772
9.10119036801406,2.2981829840236774,-1.7320508075688772
9.102006413191777,2.298180006637066,-1.7320508075688772
9.102822458369495,2.298177027093726,-1.7320508075688772
9.103634849498139,2.2981740587482107,-1.7320508075688772
9.104447240626781,2.2981710882621047,-1.7320508075688772
9.105259631755423,2.298168115633844,-1.7320508075688772
9.106072022884065,2.2981651408618613,-1.7320508075688772
9.106884414012708,2.2981621639445904,-1.7320508075688772
9.10769680514135,2.2981591848804626,-1.7320508075688772
9.108505550169603,2.298156217052719,-1.7320508075688772
9.109314295197857,2.2981532470942416,-1.7320508075688772
9.11012304022611,2.2981502750034792,-1.7320508075688772
9.110931785254365,2.29814730077888,-1.7320508075688772
9.11174053028262,2.298144324418892,-1.7320508075688772
9.112549275310874,2.29814134592196,-1.7320508075688772
9.11335438226503,2.298138378699467,-1.7320508075688772
9.114159489219185,2.298135409356137,-1.7320508075688772
9.11496459617334,2.298132437890432,-1.7320508075688772
9.115769703127498,2.298129464300816,-1.7320508075688772
9.116574810081653,2.298126488585748,-1.7320508075688772
9.117379917035809,2.2981235107436904,-1.7320508075688772
9.11818139401857,2.2981205442136203,-1.7320508075688772
9.118982871001332,2.2981175755726473,-1.7320508075688772
9.119784347984094,2.2981146048192493,-1.7320508075688772
9.120585824966856,2.298111631951903,-1.7320508075688772
9.121387301949618,2.2981086569690827,-1.7320508075688772
9.12218877893238,2.298105679869263,-1.7320508075688772
9.122986634121684,2.298102714118471,-1.7320508075688772
9.123784489310987,2.2980997462667494,-1.7320508075688772
9.12458234450029,2.2980967763125886,-1.7320508075688772
9.125380199689593,2.29809380425448,-1.7320508075688772
9.126178054878896,2.298090830090912,-1.7320508075688772
9.1269759100682,2.2980878538203737,-1.7320508075688772
9.127770151716032,2.298084888935392,-1.7320508075688772
9.128564393363865,2.298081921959489,-1.7320508075688772
9.129358635011696,2.29807895289117,-1.7320508075688772
9.130152876659528,2.2980759817289393,-1.7320508075688772
9.130947118307361,2.2980730084713,-1.7320508075688772
9.131741359955193,2.2980700331167547,-1.7320508075688772
9.132531996386419,2.298067069183783,-1.7320508075688772
9.133322632817647,2.2980641031699327,-1.7320508075688772
9.134113269248875,2.2980611350737243,-1.7320508075688772
9.134903905680103,2.2980581648936758,-1.7320508075688772
9.135694542111331,2.2980551926283037,-1.7320508075688772
9.136485178542559,2.298052218276125,-1.7320508075688772
9.137272218153761,2.2980492553810214,-1.7320508075688772
9.138059257764963,2.2980462904151175,-1.7320508075688772
9.138846297376165,2.298043323376946,-1.7320508075688772
9.139633336987366,2.298040354265039,-1.7320508075688772
9.140420376598568,2.2980373830779275,-1.7320508075688772
9.14120741620977,2.298034409814142,-1.7320508075688772
9.141990867468074,2.2980314480424173,-1.7320508075688772
9.142774318726378,2.298028484210002,-1.7320508075688772
9.143557769984682,2.2980255183154426,-1.7320508075688772
9.144341221242986,2.2980225503572846,-1.7320508075688772
9.14512467250129,2.2980195803340737,-1.7320508075688772
9.145908123759593,2.298016608244353,-1.7320508075688772
9.146687995201521,2.2980136476811612,-1.7320508075688772
9.147467866643447,2.29801068506742,-1.7320508075688772
9.148247738085374,2.298007720401688,-1.7320508075688772
9.1490276095273,2.298004753682527,-1.7320508075688772
9.149807480969226,2.298001784908495,-1.7320508075688772
9.150587352411154,2.2979988140781487,-1.7320508075688772
9.151363652641466,2.2979958548082795,-1.7320508075688772
9.152139952871778,2.297992893498031,-1.7320508075688772
9.152916253102092,2.2979899301459774,-1.7320508075688772
9.153692553332403,2.2979869647506925,-1.7320508075688772
9.154468853562715,2.2979839973107477,-1.7320508075688772
9.155245153793027,2.297981027824715,-1.7320508075688772
9.156017891483586,2.2979780699325856,-1.7320508075688772
9.156790629174143,2.297975110010277,-1.7320508075688772
9.1575633668647,2.297972148056376,-1.7320508075688772
9.158336104555259,2.297969184069471,-1.7320508075688772
9.159108842245818,2.2979662180481464,-1.7320508075688772
9.159881579936375,2.2979632499909877,-1.7320508075688772
9.160650763824997,2.2979602935606365,-1.7320508075688772
9.161419947713618,2.297957335110333,-1.7320508075688772
9.16218913160224,2.297954374638678,-1.7320508075688772
9.16295831549086,2.2979514121442732,-1.7320508075688772
9.163727499379482,2.297948447625717,-1.7320508075688772
9.164496683268103,2.2979454810816073,-1.7320508075688772
9.16526232215743,2.2979425261966853,-1.7320508075688772
9.166027961046757,2.2979395693020646,-1.7320508075688772
9.166793599936085,2.297936610396359,-1.7320508075688772
9.167559238825412,2.297933649478184,-1.7320508075688772
9.168324877714738,2.297930686546152,-1.7320508075688772
9.169090516604065,2.297927721598874,-1.7320508075688772
9.169852619360437,2.297924768342638,-1.7320508075688772
9.17061472211681,2.2979218130869814,-1.7320508075688772
9.171376824873182,2.297918855830533,-1.7320508075688772
9.172138927629554,2.2979158965719195,-1.7320508075688772
9.172901030385926,2.297912935309768,-1.7320508075688772
9.173663133142298,2.297909972042704,-1.7320508075688772
9.17442170869463,2.297907020498008,-1.7320508075688772
9.175180284246963,2.2979040669641955,-1.7320508075688772
9.175938859799295,2.297901111439906,-1.7320508075688772
9.176697435351628,2.2978981539237817,-1.7320508075688772
9.17745601090396,2.2978951944144614,-1.7320508075688772
9.178214586456292,2.2978922329105846,-1.7320508075688772
9.17896964379496,2.2978892831598765,-1.7320508075688772
9.179724701133631,2.2978863314303757,-1.7320508075688772
9.180479758472302,2.297883377720738,-1.7320508075688772
9.181234815810972,2.2978804220296163,-1.7320508075688772
9.181989873149643,2.2978774643556648,-1.7320508075688772
9.182744930488312,2.2978745046975346,-1.7320508075688772
9.183496478664047,2.297871556822844,-1.7320508075688772
9.184248026839782,2.297868606979708,-1.7320508075688772
9.184999575015517,2.2978656551667953,-1.7320508075688772
9.185751123191253,2.297862701382772,-1.7320508075688772
9.186502671366988,2.297859745626305,-1.7320508075688772
9.187254219542723,2.29785678789606,-1.7320508075688772
9.188002267665501,2.297853841978995,-1.7320508075688772
9.18875031578828,2.2978508941038522,-1.7320508075688772
9.189498363911058,2.2978479442693125,-1.7320508075688772
9.190246412033837,2.2978449924740567,-1.7320508075688772
9.190994460156615,2.297842038716764,-1.7320508075688772
9.191742508279393,2.297839082996113,-1.7320508075688772
9.192487065517348,2.297836139117852,-1.7320508075688772
9.1932316227553,2.2978331932919,-1.7320508075688772
9.193976179993253,2.297830245516951,-1.7320508075688772
9.194720737231206,2.2978272957916985,-1.7320508075688772
9.195465294469159,2.297824344114835,-1.7320508075688772
9.196209851707113,2.297821390485052,-1.7320508075688772
9.196950927285435,2.2978184487263382,-1.7320508075688772
9.197692002863759,2.2978155050303375,-1.7320508075688772
9.198433078442081,2.2978125593957577,-1.7320508075688772
9.199174154020403,2.297809611821305,-1.7320508075688772
9.199915229598727,2.2978066623056854,-1.7320508075688772
9.200656305177048,2.2978037108476035,-1.7320508075688772
9.201393908376915,2.297800771288736,-1.7320508075688772
9.202131511576782,2.2977978298030037,-1.7320508075688772
9.202869114776648,2.2977948863891267,-1.7320508075688772
9.203606717976514,2.2977919410458245,-1.7320508075688772
9.204344321176382,2.297788993771816,-1.7320508075688772
9.205081924376248,2.2977860445658185,-1.7320508075688772
9.205816064533737,2.2977831072866484,-1.7320508075688772
9.206550204691226,2.2977801680910512,-1.7320508075688772
